TORNADO_BEGIN_DATE_TIME,TORNADO_END_DATE_TIME,TORNADO_BEGIN_LAT,TORNADO_BEGIN_LON,TORNADO_END_LAT,TORNADO_END_LON
2013-05-20 15:34:00,2013-05-20 15:47:00,36.5531,-95.8122,36.577,-95.7188
2013-05-31 17:18:00,2013-05-31 17:18:00,36.9451,-96.0678,36.9451,-96.0678
2013-05-30 15:01:00,2013-05-30 15:01:00,36.1268,-96.604,36.1268,-96.604
2013-05-30 17:49:00,2013-05-30 17:49:00,36.0813,-95.419,36.0813,-95.419
2013-05-30 17:54:00,2013-05-30 17:54:00,36.0936,-95.3985,36.0936,-95.3985
2013-05-31 17:38:00,2013-05-31 17:40:00,36.9623,-95.8343,36.9657,-95.8127
2013-05-31 18:21:00,2013-05-31 18:22:00,36.9873,-95.4317,36.9974,-95.4197
2013-05-20 17:35:00,2013-05-20 17:37:00,35.939,-94.7271,35.969,-94.7012
2013-07-23 23:06:00,2013-07-23 23:12:00,35.9597,-95.4247,35.9341,-95.3704
2013-05-09 16:00:00,2013-05-09 16:00:00,34.66,-98.95,34.66,-98.95
2013-05-29 17:42:00,2013-05-29 17:42:00,35.1907,-97.4535,35.1907,-97.4535
2013-05-31 17:54:00,2013-05-31 18:09:00,35.449,-97.671,35.448,-97.599
2013-05-31 18:45:00,2013-05-31 18:45:00,35.321,-97.799,35.321,-97.799
2013-05-19 17:59:00,2013-05-19 18:00:00,35.458,-96.795,35.463,-96.789
2013-05-19 18:00:00,2013-05-19 18:12:00,35.463,-96.789,35.526,-96.698
2013-05-08 19:18:00,2013-05-08 19:18:00,35.2691,-97.8899,35.2691,-97.8899
2013-05-15 17:34:00,2013-05-15 17:35:00,34.7805,-96.7083,34.7844,-96.7008
2013-05-19 15:22:00,2013-05-19 15:30:00,35.624,-97.481,35.643,-97.406
2013-05-19 15:33:00,2013-05-19 15:34:00,35.6534,-97.3621,35.6544,-97.3523
2013-05-19 18:17:00,2013-05-19 18:20:00,35.5323,-96.6538,35.5487,-96.6219
2013-05-20 13:58:00,2013-05-20 14:01:00,34.5564,-97.9129,34.5664,-97.9
2013-05-31 16:55:00,2013-05-31 16:56:00,35.4987,-98.12,35.5014,-98.1148
2013-05-19 15:41:00,2013-05-19 15:54:00,35.693,-97.232,35.724,-97.154
2013-05-31 16:35:00,2013-05-31 16:37:00,35.8802,-98.1874,35.8905,-98.1747
2013-05-31 17:55:00,2013-05-31 17:57:00,35.4432,-97.96,35.4412,-97.952
2013-05-31 18:35:00,2013-05-31 18:37:00,35.411,-97.457,35.41,-97.449
2013-05-20 14:07:00,2013-05-20 14:22:00,34.5965,-97.9331,34.64,-97.8904
2013-05-20 15:40:00,2013-05-20 15:42:00,35.5614,-96.8146,35.5694,-96.7954
2013-05-19 15:54:00,2013-05-19 15:56:00,35.724,-97.154,35.73,-97.141
2013-05-19 17:40:00,2013-05-19 17:43:00,35.3365,-97.0228,35.3644,-97.0186
2013-05-20 17:49:00,2013-05-20 17:57:00,34.4479,-96.2849,34.47,-96.1849
2013-05-31 18:42:00,2013-05-31 18:43:00,35.341,-97.609,35.347,-97.594
2013-05-31 17:51:00,2013-05-31 17:54:00,35.454,-97.699,35.449,-97.671
2013-05-31 17:12:00,2013-05-31 17:13:00,35.44,-98.003,35.44,-98.003
2013-05-31 17:13:00,2013-05-31 17:14:00,35.459,-98.011,35.459,-98.011
2013-05-30 14:08:00,2013-05-30 14:09:00,35.9619,-97.0395,35.9634,-97.0351
2013-05-30 14:26:00,2013-05-30 14:30:00,36.0145,-96.8835,36.0195,-96.8548
2013-05-30 16:58:00,2013-05-30 16:59:00,34.565,-97.501,34.5702,-97.4976
2013-01-29 14:55:00,2013-01-29 14:57:00,35.605,-94.498,35.6332,-94.4718
2013-04-17 23:03:00,2013-04-17 23:05:00,35.97,-95.8503,35.9994,-95.8385
2013-04-17 23:01:00,2013-04-17 23:03:00,35.9739,-95.8363,35.988,-95.8506
2013-04-17 23:29:00,2013-04-17 23:32:00,36.1216,-95.5246,36.1372,-95.5011
2013-04-17 23:48:00,2013-04-17 23:58:00,36.25,-95.2861,36.3061,-95.1922
2013-04-17 22:50:00,2013-04-17 22:51:00,35.8715,-96.0166,35.878,-96.0126
2013-04-17 23:28:00,2013-04-17 23:29:00,36.0989,-95.5336,36.1089,-95.5258
2013-04-17 23:33:00,2013-04-17 23:36:00,36.1465,-95.5014,36.157,-95.4771
2013-04-18 00:30:00,2013-04-18 00:40:00,36.4918,-94.7809,36.5513,-94.6567
2013-03-30 22:20:00,2013-03-30 22:21:00,35.427,-94.81,35.425,-94.804
2013-03-30 20:35:00,2013-03-30 20:36:00,35.8076,-95.3016,35.8132,-95.2866
2013-03-30 20:36:00,2013-03-30 20:37:00,35.8132,-95.2866,35.815,-95.2855
2013-05-20 14:51:00,2013-05-20 15:01:00,36.4185,-96.0778,36.4398,-96.0014
2013-05-20 19:33:00,2013-05-20 19:34:00,35.1399,-94.8763,35.1446,-94.8633
2013-05-20 15:33:00,2013-05-20 15:34:00,36.5504,-95.8223,36.5531,-95.8122
2013-05-20 15:01:00,2013-05-20 15:05:00,36.4398,-96.0014,36.4587,-95.9738
2013-05-20 17:32:00,2013-05-20 17:34:00,35.9476,-94.7581,35.9641,-94.7285
2013-05-20 19:44:00,2013-05-20 19:55:00,35.0737,-94.5888,35.1538,-94.4761
2013-05-20 17:32:00,2013-05-20 17:41:00,36.8128,-94.7701,36.8295,-94.6184
2013-05-30 14:37:00,2013-05-30 14:38:00,36.0335,-96.7874,36.0364,-96.7818
2013-04-18 00:07:00,2013-04-18 00:13:00,36.3752,-95.0788,36.4011,-95.0248
2013-05-30 14:15:00,2013-05-30 14:16:00,35.98,-96.94,35.9825,-96.9277
2013-04-17 19:35:00,2013-04-17 19:45:00,34.2688,-98.8032,34.2505,-98.7148
2013-04-17 17:50:00,2013-04-17 17:56:00,34.58,-98.5633,34.603,-98.5103
2013-04-26 17:31:00,2013-04-26 17:33:00,35.95,-98.99,35.949,-98.9873
2013-05-20 15:21:00,2013-05-20 15:30:00,36.4923,-95.8971,36.5301,-95.8308
2013-05-20 17:25:00,2013-05-20 17:40:00,36.8129,-94.8461,36.8298,-94.6706
2013-08-07 18:36:00,2013-08-07 18:42:00,36.8506,-100.9385,36.8506,-100.9385
2013-05-31 17:30:00,2013-05-31 17:37:00,36.6154,-96.6006,36.6305,-96.5599
2013-05-20 14:04:00,2013-05-20 14:35:00,35.303,-97.605,35.341,-97.3999
2014-09-01 18:41:00,2014-09-01 18:41:00,36.9279,-95.1,36.9279,-95.1
2014-12-14 17:09:00,2014-12-14 17:10:00,35.62,-97.38,35.6217,-97.3778
2014-06-23 18:59:00,2014-06-23 19:02:00,34.8701,-95.5599,34.8643,-95.5525
2014-04-27 16:31:00,2014-04-27 16:34:00,34.548,-94.7109,34.5566,-94.6889
2014-04-13 16:58:00,2014-04-13 16:59:00,34.59,-97.71,34.588,-97.704
2014-04-13 17:05:00,2014-04-13 17:05:00,34.58,-97.66,34.58,-97.66
2014-06-28 14:22:00,2014-06-28 14:28:00,36.4323,-95.2831,36.4589,-95.2133
2014-05-27 11:38:00,2014-05-27 11:38:00,35.6111,-96.0689,35.6111,-96.0689
2014-05-27 12:55:00,2014-05-27 12:55:00,34.18,-97.6775,34.18,-97.6775
2014-04-27 16:29:00,2014-04-27 16:35:00,36.912,-94.8215,36.9987,-94.7515
2014-06-22 16:42:00,2014-06-22 16:50:00,36.6354,-100.2722,36.6062,-100.2713
2014-06-22 17:03:00,2014-06-22 17:13:00,36.6286,-100.3962,36.5916,-100.3464
2014-06-22 17:31:00,2014-06-22 17:32:00,36.5151,-100.3998,36.5102,-100.3946
2014-05-27 13:00:00,2014-05-27 13:02:00,34.51,-98.49,34.5101,-98.4922
2014-05-07 18:06:00,2014-05-07 18:09:00,34.767,-98.697,34.783,-98.69
2014-10-06 00:01:00,2014-10-06 00:02:00,35.2508,-94.7246,35.2521,-94.7113
2015-05-25 16:48:00,2015-05-25 17:07:00,34.9835,-94.6658,35.2002,-94.6907
2015-05-28 08:58:00,2015-05-28 08:59:00,34.7706,-95.0412,34.7737,-95.0332
2015-05-29 12:51:00,2015-05-29 13:06:00,35.386,-95.1402,35.4514,-95.1003
2015-05-29 13:16:00,2015-05-29 13:19:00,35.487,-95.09,35.5084,-95.0818
2015-05-29 13:27:00,2015-05-29 13:39:00,36.3703,-95.0809,36.4201,-95.0057
2015-12-12 18:03:00,2015-12-12 18:06:00,33.9867,-95.2579,34.0343,-95.2523
2015-07-07 16:42:00,2015-07-07 16:43:00,35.1086,-94.9121,35.11,-94.9091
2015-07-09 16:18:00,2015-07-09 16:23:00,36.0233,-94.765,36.0535,-94.7106
2015-07-09 16:08:00,2015-07-09 16:16:00,35.986,-94.8854,36.0283,-94.802
2015-05-23 19:44:00,2015-05-23 19:47:00,34.8785,-95.1722,34.8996,-95.1743
2015-05-25 16:17:00,2015-05-25 16:25:00,34.6469,-94.8628,34.7198,-94.7929
2015-05-25 15:52:00,2015-05-25 16:10:00,34.552,-95.2235,34.6807,-95.0871
2015-05-25 16:34:00,2015-05-25 16:49:00,34.9734,-94.8709,35.0765,-94.8489
2015-05-29 13:39:00,2015-05-29 13:47:00,36.4201,-95.0057,36.4478,-94.9405
2015-11-16 20:51:00,2015-11-16 21:13:00,36.327,-100.0,36.513,-99.794
2015-11-16 21:26:00,2015-11-16 21:51:00,36.593,-99.659,36.842,-99.45
2015-11-16 19:07:00,2015-11-16 19:08:00,36.499,-100.547,36.506,-100.531
2015-11-16 19:10:00,2015-11-16 19:18:00,36.534,-100.518,36.582,-100.471
2015-11-16 21:24:00,2015-11-16 21:37:00,36.5114,-100.2813,36.629,-100.2144
2015-11-16 21:18:00,2015-11-16 21:26:00,36.522,-99.729,36.593,-99.659
2015-11-16 22:09:00,2015-11-16 22:13:00,36.955,-99.324,37.0,-99.307
2015-03-25 17:29:00,2015-03-25 17:29:00,35.476,-97.635,35.476,-97.635
2015-11-05 14:22:00,2015-11-05 14:26:00,35.4,-96.3906,35.4234,-96.3553
2015-11-17 05:43:00,2015-11-17 05:48:00,35.4363,-95.4247,35.4996,-95.3951
2015-12-12 19:17:00,2015-12-12 19:37:00,34.0074,-95.1384,34.1043,-95.0869
2015-03-25 17:12:00,2015-03-25 17:14:00,35.46,-97.83,35.4621,-97.8185
2015-11-05 21:18:00,2015-11-05 21:30:00,33.82,-94.65,33.84,-94.58
2015-04-08 19:58:00,2015-04-08 19:58:00,35.653,-99.312,35.653,-99.312
2015-04-16 19:00:00,2015-04-16 19:15:00,35.207,-99.77,35.263,-99.77
2015-04-09 20:08:00,2015-04-09 20:08:00,35.6809,-99.2404,35.6809,-99.2404
2015-12-26 13:57:00,2015-12-26 13:57:00,34.94,-96.96,34.94,-96.96
2015-03-25 18:02:00,2015-03-25 18:02:00,36.1164,-95.3903,36.1164,-95.3903
2015-04-18 15:06:00,2015-04-18 15:06:00,36.549,-98.581,36.549,-98.581
2015-03-25 17:34:00,2015-03-25 17:50:00,35.3482,-97.5658,35.2849,-97.3828
2015-03-25 16:21:00,2015-03-25 16:25:00,36.1832,-96.302,36.1763,-96.2672
2015-03-25 19:06:00,2015-03-25 19:06:00,36.12,-94.6596,36.12,-94.6596
2015-04-02 20:59:00,2015-04-02 21:08:00,36.7045,-95.0953,36.6804,-94.9993
2015-04-02 21:08:00,2015-04-02 21:14:00,36.6804,-94.9993,36.6705,-94.9453
2015-05-16 22:40:00,2015-05-16 22:41:00,36.1316,-95.5742,36.1414,-95.5669
2015-04-02 21:14:00,2015-04-02 21:19:00,36.6705,-94.9453,36.6561,-94.8845
2015-05-16 22:52:00,2015-05-16 22:56:00,36.2942,-95.4774,36.333,-95.4432
2015-05-16 23:00:00,2015-05-16 23:03:00,36.3613,-95.4017,36.3856,-95.3742
2015-03-25 17:01:00,2015-03-25 17:05:00,36.1689,-95.8815,36.1482,-95.8533
2015-05-10 08:01:00,2015-05-10 08:04:00,34.8727,-95.7721,34.9114,-95.7244
2015-05-16 23:10:00,2015-05-16 23:16:00,36.4715,-95.2809,36.5054,-95.2118
2015-05-16 23:24:00,2015-05-16 23:25:00,36.5575,-95.0126,36.5626,-95.0057
2015-05-16 23:25:00,2015-05-16 23:29:00,36.5626,-95.0057,36.6079,-94.9577
2015-05-10 18:18:00,2015-05-10 18:41:00,34.7649,-95.3112,34.9309,-95.1403
2015-05-16 23:38:00,2015-05-16 23:50:00,36.6812,-94.8289,36.7866,-94.686
2015-05-25 16:10:00,2015-05-25 16:12:00,34.6807,-95.0871,34.6994,-95.0748
2015-05-10 17:18:00,2015-05-10 17:21:00,34.4223,-95.711,34.4383,-95.6879
2015-05-10 18:46:00,2015-05-10 18:52:00,34.9692,-95.0984,35.0031,-95.0469
2015-05-06 01:58:00,2015-05-06 02:00:00,35.8656,-96.2274,35.878,-96.2046
2015-05-16 21:20:00,2015-05-16 21:21:00,35.4772,-96.2666,35.4936,-96.2519
2015-05-16 22:26:00,2015-05-16 22:40:00,35.9727,-95.7615,36.1316,-95.5742
2015-03-25 16:30:00,2015-03-25 16:38:00,36.1615,-96.2181,36.1332,-96.1167
2015-05-16 23:30:00,2015-05-16 23:36:00,36.6208,-94.9561,36.6703,-94.8984
2015-05-16 23:51:00,2015-05-16 23:53:00,36.7638,-94.6368,36.7787,-94.6184
2015-05-16 23:36:00,2015-05-16 23:38:00,36.6703,-94.8984,36.6929,-94.8741
2015-03-25 16:25:00,2015-03-25 16:30:00,36.1763,-96.2672,36.1615,-96.2181
2015-05-16 22:43:00,2015-05-16 22:51:00,36.1719,-95.57,36.2872,-95.4681
2015-05-06 13:53:00,2015-05-06 13:55:00,34.9409,-98.2499,34.9409,-98.2499
2015-05-06 15:33:00,2015-05-06 16:26:00,35.1576,-97.8032,35.2664,-97.6984
2015-05-06 16:53:00,2015-05-06 17:10:00,35.2453,-97.4974,35.2905,-97.4946
2015-05-23 18:05:00,2015-05-23 18:05:00,34.8006,-97.3611,34.8006,-97.3611
2015-05-09 17:09:00,2015-05-09 17:11:00,34.18,-98.5475,34.18,-98.5475
2015-05-16 16:43:00,2015-05-16 17:02:00,34.4363,-99.3502,34.5055,-99.2079
2015-05-23 18:13:00,2015-05-23 18:13:00,35.109,-96.4,35.109,-96.4
2015-05-23 17:25:00,2015-05-23 17:26:00,34.8905,-96.5651,34.903,-96.556
2015-05-23 17:26:00,2015-05-23 17:33:00,34.903,-96.556,34.9355,-96.53
2015-05-09 17:24:00,2015-05-09 17:30:00,33.919,-96.83,33.9624,-96.83
2015-05-09 19:24:00,2015-05-09 19:25:00,35.507,-99.406,35.509,-99.401
2015-05-09 19:25:00,2015-05-09 19:26:00,35.509,-99.401,35.519,-99.375
2015-05-19 13:51:00,2015-05-19 13:51:00,34.9588,-97.4325,34.9588,-97.4325
2015-05-16 17:31:00,2015-05-16 17:45:00,34.5942,-98.9861,34.656,-98.8956
2015-05-16 15:49:00,2015-05-16 15:55:00,35.813,-99.488,35.852,-99.448
2015-05-16 16:05:00,2015-05-16 16:05:00,35.93,-99.309,35.93,-99.309
2015-05-06 19:11:00,2015-05-06 19:21:00,35.2977,-97.741,35.262,-97.7031
2015-05-16 16:47:00,2015-05-16 16:47:00,35.424,-99.372,35.424,-99.372
2015-05-19 14:54:00,2015-05-19 15:04:00,34.2079,-98.7547,34.2134,-98.7385
2015-05-19 15:19:00,2015-05-19 15:19:00,35.1909,-97.0601,35.1909,-97.0601
2015-05-19 17:16:00,2015-05-19 17:19:00,33.9535,-97.9667,33.9535,-97.9667
2015-05-19 17:23:00,2015-05-19 17:31:00,33.9665,-97.9233,33.9665,-97.9233
2015-05-06 15:37:00,2015-05-06 15:38:00,36.3076,-98.25,36.3076,-98.25
2015-05-06 15:48:00,2015-05-06 15:48:00,35.1877,-97.7982,35.1877,-97.7982
2015-05-16 17:42:00,2015-05-16 17:45:00,36.4629,-98.4077,36.4784,-98.3672
2015-05-06 16:15:00,2015-05-06 16:15:00,36.4533,-98.0338,36.4533,-98.0338
2015-05-09 18:25:00,2015-05-09 18:35:00,34.0266,-96.4867,34.0458,-96.4
2015-05-16 17:22:00,2015-05-16 17:42:00,36.3175,-98.5609,36.4629,-98.4077
2015-05-16 18:14:00,2015-05-16 18:24:00,34.7186,-98.6547,34.8017,-98.58
2015-05-19 14:22:00,2015-05-19 14:22:00,35.0322,-97.2747,35.0322,-97.2747
2015-05-19 17:40:00,2015-05-19 17:44:00,33.9757,-97.821,33.9812,-97.7829
2015-05-19 19:55:00,2015-05-19 19:55:00,34.0781,-97.5289,34.0781,-97.5289
2015-05-19 20:35:00,2015-05-19 20:43:00,34.0931,-97.3966,34.0798,-97.3899
2015-05-16 18:55:00,2015-05-16 18:58:00,34.9409,-98.2499,34.9669,-98.2338
2015-05-06 16:33:00,2015-05-06 16:39:00,35.2202,-97.5783,35.2168,-97.5636
2015-05-06 16:46:00,2015-05-06 16:47:00,35.233,-97.5344,35.2324,-97.5251
2015-05-06 17:33:00,2015-05-06 17:33:00,36.0946,-98.7545,36.0946,-98.7545
2015-05-16 18:58:00,2015-05-16 19:08:00,34.4493,-98.4172,34.4579,-98.3151
2015-05-08 17:16:00,2015-05-08 17:16:00,34.1523,-98.3792,34.1523,-98.3792
2015-05-08 17:40:00,2015-05-08 17:40:00,34.17,-98.105,34.17,-98.105
2015-05-08 18:08:00,2015-05-08 18:08:00,34.17,-97.9825,34.17,-97.9825
2015-05-25 13:42:00,2015-05-25 14:10:00,33.983,-96.2684,34.157,-96.1792
2015-05-25 14:10:00,2015-05-25 14:20:00,34.157,-96.1792,34.2308,-96.1856
2015-05-25 15:06:00,2015-05-25 15:08:00,34.5369,-96.0164,34.5369,-96.0164
2015-05-16 19:01:00,2015-05-16 19:05:00,34.9669,-98.2338,34.9912,-98.2024
2015-05-16 17:05:00,2015-05-16 17:05:00,34.5111,-99.1725,34.5111,-99.1725
2015-05-06 13:45:00,2015-05-06 13:47:00,34.89,-98.3159,34.9066,-98.3111
2015-05-23 16:12:00,2015-05-23 16:32:00,35.19,-98.0031,35.2435,-97.9229
2015-05-23 16:59:00,2015-05-23 17:07:00,34.5245,-96.97,34.5679,-96.97
2015-05-23 17:05:00,2015-05-23 17:05:00,34.7562,-96.6393,34.7562,-96.6393
2015-05-23 17:10:00,2015-05-23 17:11:00,34.5699,-97.1501,34.5699,-97.1501
2015-05-26 17:32:00,2015-05-26 17:32:00,35.5213,-98.6251,35.5213,-98.6251
2015-05-26 17:32:00,2015-05-26 17:32:00,35.5216,-98.6214,35.5216,-98.6214
2015-05-16 16:30:00,2015-05-16 16:38:00,34.3923,-99.4648,34.4153,-99.3914
2015-05-16 17:02:00,2015-05-16 17:31:00,34.5055,-99.2079,34.5942,-98.9861
2015-05-23 17:11:00,2015-05-23 17:17:00,35.132,-97.6165,35.1609,-97.6168
2015-05-23 17:16:00,2015-05-23 17:16:00,34.6702,-96.9713,34.6702,-96.9713
2015-05-23 17:30:00,2015-05-23 17:32:00,35.2445,-97.6164,35.2445,-97.6164
2015-05-09 16:30:00,2015-05-09 16:30:00,33.79,-97.1226,33.79,-97.1226
2015-05-09 16:50:00,2015-05-09 16:50:00,33.8684,-97.0337,33.8684,-97.0337
2015-05-06 19:41:00,2015-05-06 19:48:00,35.4061,-97.4769,35.4209,-97.4994
2015-05-06 17:41:00,2015-05-06 17:49:00,35.1228,-98.13,35.1607,-98.0925
2015-05-19 13:40:00,2015-05-19 13:40:00,34.92,-97.4789,34.92,-97.4789
2015-05-06 17:56:00,2015-05-06 17:57:00,36.8131,-97.9546,36.8131,-97.9546
2015-05-06 18:49:00,2015-05-06 18:51:00,35.2534,-97.7779,35.247,-97.7753
2015-05-08 17:04:00,2015-05-08 17:04:00,34.18,-98.495,34.18,-98.495
2015-05-25 14:29:00,2015-05-25 14:41:00,34.27,-96.0933,34.38,-96.0774
2015-06-17 13:25:00,2015-06-17 13:26:00,33.9374,-94.6663,33.9391,-94.667
2016-05-09 17:22:00,2016-05-09 17:27:00,33.9647,-95.9914,33.9861,-95.9379
2016-05-09 16:33:00,2016-05-09 16:34:00,34.419,-96.492,34.42,-96.484
2016-03-30 18:13:00,2016-03-30 18:14:00,36.2151,-96.0151,36.218,-96.0013
2016-03-30 18:14:00,2016-03-30 18:39:00,36.218,-96.0013,36.2358,-95.8153
2016-03-30 18:48:00,2016-03-30 18:54:00,36.7291,-95.5523,36.7408,-95.5062
2016-03-30 18:39:00,2016-03-30 18:55:00,36.2358,-95.8153,36.2765,-95.6677
2016-03-30 19:00:00,2016-03-30 19:13:00,36.284,-95.6384,36.3134,-95.5328
2016-03-30 19:18:00,2016-03-30 19:23:00,36.8151,-95.3178,36.8317,-95.2751
2016-04-26 19:49:00,2016-04-26 19:50:00,35.71,-97.33,35.725,-97.31
2016-04-26 19:50:00,2016-04-26 19:53:00,35.725,-97.31,35.744,-97.28
2016-03-23 20:51:00,2016-03-23 20:54:00,35.6916,-94.5042,35.7109,-94.4851
2016-04-26 20:50:00,2016-04-26 20:52:00,34.905,-96.693,34.913,-96.658
2016-05-24 16:28:00,2016-05-24 16:43:00,35.9085,-96.4836,35.8638,-96.3629
2016-04-26 20:44:00,2016-04-26 20:49:00,36.454,-96.5556,36.496,-96.5113
2016-05-25 00:29:00,2016-05-25 00:35:00,35.7108,-95.83,35.7243,-95.8027
2016-04-26 20:52:00,2016-04-26 21:00:00,36.5072,-96.4493,36.5615,-96.3444
2016-04-26 21:00:00,2016-04-26 21:06:00,36.1765,-96.3296,36.217,-96.2478
2016-04-26 21:06:00,2016-04-26 21:08:00,36.217,-96.2478,36.2326,-96.2258
2016-05-09 16:13:00,2016-05-09 16:17:00,34.593,-96.884,34.595,-96.859
2016-04-29 14:29:00,2016-04-29 14:38:00,34.792,-98.315,34.814,-98.258
2016-04-26 21:00:00,2016-04-26 21:05:00,35.9751,-96.2571,36.0071,-96.1651
2016-04-26 21:18:00,2016-04-26 21:25:00,36.0926,-96.006,36.103,-95.9389
2016-04-29 15:03:00,2016-04-29 15:22:00,34.9,-98.044,34.962,-97.853
2016-04-29 14:54:00,2016-04-29 14:55:00,34.873,-98.128,34.873,-98.128
2016-04-26 21:26:00,2016-04-26 21:30:00,35.9412,-95.8952,35.9503,-95.8485
2016-04-26 21:36:00,2016-04-26 21:38:00,35.9792,-95.7744,35.9819,-95.7617
2016-04-26 21:38:00,2016-04-26 21:39:00,35.9819,-95.7617,35.9826,-95.758
2016-04-26 22:11:00,2016-04-26 22:19:00,35.468,-95.5312,35.5019,-95.4061
2016-04-26 22:16:00,2016-04-26 22:26:00,36.6924,-95.2991,36.7315,-95.122
2016-04-26 22:34:00,2016-04-26 22:39:00,35.6102,-95.2131,35.6436,-95.1326
2016-04-26 22:35:00,2016-04-26 22:41:00,36.3815,-95.1287,36.3901,-95.0444
2016-04-26 22:46:00,2016-04-26 22:55:00,35.6913,-95.0443,35.7237,-94.9225
2016-04-26 22:58:00,2016-04-26 23:09:00,36.2027,-94.8572,36.2606,-94.6895
2016-04-26 23:03:00,2016-04-26 23:05:00,34.385,-95.0718,34.4068,-95.0645
2016-04-26 23:07:00,2016-04-26 23:10:00,36.8481,-94.6522,36.8602,-94.6265
2016-04-26 23:23:00,2016-04-26 23:29:00,35.3684,-94.6262,35.3943,-94.5578
2016-04-26 19:08:00,2016-04-26 19:11:00,35.407,-97.707,35.432,-97.672
2016-04-26 19:11:00,2016-04-26 19:12:00,35.432,-97.672,35.439,-97.663
2016-04-26 19:43:00,2016-04-26 19:53:00,35.606,-97.336,35.701,-97.219
2016-05-16 15:57:00,2016-05-16 15:58:00,36.5883,-102.7647,36.5907,-102.7601
2016-04-15 19:02:00,2016-04-15 19:04:00,36.7962,-101.9512,36.8053,-101.9393
2016-04-15 19:16:00,2016-04-15 19:20:00,36.8669,-101.8654,36.8802,-101.8585
2016-04-15 18:50:00,2016-04-15 18:51:00,36.74,-101.988,36.7424,-101.9864
2016-05-16 15:39:00,2016-05-16 15:40:00,36.5983,-102.8152,36.6027,-102.8077
2016-05-09 16:18:00,2016-05-09 16:33:00,34.391,-96.638,34.419,-96.492
2016-05-09 16:58:00,2016-05-09 17:06:00,36.194,-97.171,36.217,-97.141
2016-04-15 18:56:00,2016-04-15 18:59:00,36.7467,-101.9433,36.7595,-101.9323
2016-05-09 17:07:00,2016-05-09 17:17:00,34.419,-96.197,34.447,-96.145
2016-05-09 17:06:00,2016-05-09 17:15:00,36.217,-97.141,36.246,-97.115
2016-04-15 19:19:00,2016-04-15 19:21:00,36.88,-101.86,36.8896,-101.8525
2016-05-09 17:17:00,2016-05-09 17:19:00,34.447,-96.145,34.449,-96.128
2016-05-09 16:16:00,2016-05-09 16:16:00,35.2228,-97.2282,35.2228,-97.2282
2016-05-08 18:03:00,2016-05-08 18:07:00,34.581,-98.076,34.581,-98.053
2016-05-09 16:47:00,2016-05-09 16:47:00,34.385,-96.358,34.385,-96.358
2016-05-31 16:28:00,2016-05-31 16:35:00,35.193,-98.019,35.202,-98.014
2016-05-31 16:28:00,2016-05-31 16:34:00,35.226,-97.986,35.232,-97.979
2016-05-31 16:28:00,2016-05-31 16:32:00,35.241,-97.96,35.242,-97.951
2016-05-23 19:25:00,2016-05-23 19:41:00,36.5066,-99.4119,36.5151,-99.4344
2016-05-25 20:53:00,2016-05-25 21:12:00,36.4966,-98.0699,36.5293,-98.0282
2016-05-23 20:24:00,2016-05-23 20:34:00,36.617,-99.43,36.6453,-99.4269
2016-05-09 16:18:00,2016-05-09 16:25:00,34.48,-96.755,34.49,-96.736
2016-05-09 17:15:00,2016-05-09 17:20:00,36.246,-97.115,36.268,-97.11
2016-05-16 20:36:00,2016-05-16 20:37:00,35.863,-100.0004,35.8611,-99.9936
2016-05-09 15:06:00,2016-05-09 15:27:00,34.559,-97.357,34.589,-97.21
2016-05-09 15:34:00,2016-05-09 16:13:00,34.565,-97.146,34.593,-96.884
2016-05-09 16:46:00,2016-05-09 17:07:00,34.408,-96.341,34.419,-96.197
2016-05-09 18:02:00,2016-05-09 18:10:00,34.0107,-95.5699,34.0148,-95.4649
2016-05-09 18:25:00,2016-05-09 18:26:00,34.072,-95.3956,34.0761,-95.387
2016-05-09 17:27:00,2016-05-09 17:42:00,33.9861,-95.9379,34.0049,-95.7588
2016-05-09 18:18:00,2016-05-09 18:30:00,34.077,-95.4526,34.1008,-95.3468
2016-07-03 15:11:00,2016-07-03 15:11:00,36.0979,-96.9938,36.0979,-96.9938
2017-10-21 16:23:00,2017-10-21 16:23:00,34.4793,-98.9428,34.4793,-98.9428
2017-10-21 17:05:00,2017-10-21 17:05:00,34.62,-98.7148,34.62,-98.7148
2017-03-06 21:44:00,2017-03-06 21:55:00,35.6562,-94.7044,35.7233,-94.6345
2017-03-26 18:14:00,2017-03-26 18:25:00,34.739,-96.609,34.756,-96.547
2017-03-26 18:27:00,2017-03-26 18:28:00,34.758,-96.534,34.758,-96.534
2017-05-27 22:45:00,2017-05-27 22:46:00,35.5797,-94.4911,35.5862,-94.4641
2017-05-18 20:57:00,2017-05-18 21:09:00,35.2461,-95.95,35.3211,-95.7272
2017-05-18 21:11:00,2017-05-18 21:15:00,35.3578,-95.7225,35.3922,-95.6532
2017-05-18 21:15:00,2017-05-18 21:19:00,35.3761,-95.6591,35.4047,-95.6012
2017-05-11 13:01:00,2017-05-11 13:08:00,36.304,-95.7948,36.3114,-95.7703
2017-05-11 13:27:00,2017-05-11 13:33:00,36.3775,-95.6616,36.4203,-95.6476
2017-05-11 16:11:00,2017-05-11 16:11:00,36.5454,-95.9009,36.5454,-95.9009
2017-05-18 21:25:00,2017-05-18 21:32:00,35.4664,-95.4911,35.5402,-95.3635
